,account_id,district_id,frequency,date
1880,7184,5,POPLATEK MESICNE,950619
1881,2781,16,POPLATEK MESICNE,950620
1882,1031,74,POPLATEK MESICNE,950620
1883,3810,43,POPLATEK MESICNE,950622
1884,1151,40,POPLATEK MESICNE,950623
1885,1728,74,POPLATEK MESICNE,950623
1886,9235,37,POPLATEK MESICNE,950624
1887,3363,30,POPLATEK MESICNE,950624
1888,3436,5,POPLATEK MESICNE,950624
1889,2533,49,POPLATEK MESICNE,950627
1890,99,1,POPLATEK MESICNE,950627
1891,638,65,POPLATEK MESICNE,950628
1892,2292,41,POPLATEK MESICNE,950629
1893,1725,72,POPLATEK PO OBRATU,950703
1894,3410,39,POPLATEK MESICNE,950703
1895,1597,68,POPLATEK MESICNE,950704
1896,2041,48,POPLATEK MESICNE,950705
1897,5742,74,POPLATEK PO OBRATU,950705
1898,4415,73,POPLATEK MESICNE,950705
1899,4330,47,POPLATEK MESICNE,950705
1900,3458,63,POPLATEK MESICNE,950707
1901,3330,76,POPLATEK MESICNE,950708
1902,6649,1,POPLATEK MESICNE,950708
1903,3779,74,POPLATEK MESICNE,950708
1904,1103,66,POPLATEK MESICNE,950709
1905,731,5,POPLATEK MESICNE,950711
1906,2307,60,POPLATEK MESICNE,950712
1907,3474,23,POPLATEK MESICNE,950712
1908,625,70,POPLATEK MESICNE,950712
1909,1075,35,POPLATEK MESICNE,950713
1910,2281,1,POPLATEK MESICNE,950713
1911,3895,27,POPLATEK MESICNE,950714
1912,5263,64,POPLATEK MESICNE,950714
1913,5794,70,POPLATEK MESICNE,950714
1914,1220,1,POPLATEK MESICNE,950715
1915,1568,23,POPLATEK MESICNE,950715
1916,1344,12,POPLATEK PO OBRATU,950716
1917,8547,14,POPLATEK TYDNE,950717
1918,1135,1,POPLATEK MESICNE,950717
1919,4263,5,POPLATEK MESICNE,950717
1920,3532,73,POPLATEK MESICNE,950718
1921,1251,34,POPLATEK TYDNE,950718
1922,1936,70,POPLATEK MESICNE,950718
1923,2244,46,POPLATEK MESICNE,950719
1924,2310,15,POPLATEK MESICNE,950719
1925,1994,42,POPLATEK MESICNE,950719
1926,720,54,POPLATEK MESICNE,950720
1927,1472,2,POPLATEK MESICNE,950720
1928,2144,55,POPLATEK PO OBRATU,950721
1929,953,14,POPLATEK MESICNE,950722
1930,4081,11,POPLATEK MESICNE,950722
1931,10018,8,POPLATEK MESICNE,950723
1932,2553,41,POPLATEK MESICNE,950724
1933,2520,18,POPLATEK MESICNE,950725
1934,1252,13,POPLATEK TYDNE,950726
1935,3357,54,POPLATEK MESICNE,950726
1936,6985,38,POPLATEK MESICNE,950727
1937,2957,25,POPLATEK MESICNE,950728
1938,4948,43,POPLATEK MESICNE,950729
1939,1803,24,POPLATEK MESICNE,950729
1940,2577,7,POPLATEK MESICNE,950730
1941,1009,1,POPLATEK TYDNE,950801
1942,2265,65,POPLATEK MESICNE,950803
1943,675,58,POPLATEK MESICNE,950803
1944,5033,54,POPLATEK MESICNE,950803
1945,1971,41,POPLATEK MESICNE,950804
1946,2830,20,POPLATEK MESICNE,950804
1947,1927,42,POPLATEK MESICNE,950804
1948,5118,72,POPLATEK MESICNE,950805
1949,3203,23,POPLATEK MESICNE,950807
1950,3270,30,POPLATEK MESICNE,950808
1951,1520,48,POPLATEK MESICNE,950808
1952,4681,70,POPLATEK MESICNE,950808
1953,3902,1,POPLATEK MESICNE,950808
1954,8327,1,POPLATEK TYDNE,950808
1955,1203,72,POPLATEK MESICNE,950809
1956,2608,19,POPLATEK MESICNE,950809
1957,2206,45,POPLATEK MESICNE,950810
1958,3216,3,POPLATEK MESICNE,950811
1959,1122,13,POPLATEK MESICNE,950812
1960,786,53,POPLATEK MESICNE,950812
1961,3631,1,POPLATEK MESICNE,950813
1962,2514,16,POPLATEK MESICNE,950813
1963,75,1,POPLATEK MESICNE,950813
1964,3679,64,POPLATEK MESICNE,950815
1965,2562,35,POPLATEK MESICNE,950815
1966,2280,68,POPLATEK MESICNE,950817
1967,3896,45,POPLATEK MESICNE,950817
1968,11138,70,POPLATEK TYDNE,950818
1969,5213,1,POPLATEK MESICNE,950818
1970,531,31,POPLATEK MESICNE,950818
1971,6856,43,POPLATEK MESICNE,950819
1972,5024,70,POPLATEK MESICNE,950820
1973,560,36,POPLATEK MESICNE,950820
1974,11382,74,POPLATEK MESICNE,950820
1975,2855,27,POPLATEK MESICNE,950821
1976,2858,56,POPLATEK MESICNE,950822
1977,3763,55,POPLATEK MESICNE,950823
1978,995,64,POPLATEK MESICNE,950823
1979,3315,23,POPLATEK MESICNE,950824
1980,3582,19,POPLATEK MESICNE,950826
1981,420,75,POPLATEK MESICNE,950826
1982,937,43,POPLATEK MESICNE,950826
1983,4258,51,POPLATEK MESICNE,950826
1984,5066,13,POPLATEK TYDNE,950827
1985,2236,73,POPLATEK MESICNE,950827
1986,3995,12,POPLATEK MESICNE,950827
1987,894,46,POPLATEK MESICNE,950827
1988,418,36,POPLATEK MESICNE,950827
1989,3254,36,POPLATEK MESICNE,950827
1990,32,5,POPLATEK MESICNE,950828
1991,213,73,POPLATEK MESICNE,950829
1992,2833,64,POPLATEK MESICNE,950830
1993,3553,70,POPLATEK MESICNE,950830
1994,9052,43,POPLATEK PO OBRATU,950830
1995,3139,12,POPLATEK MESICNE,950830
1996,1562,1,POPLATEK MESICNE,950830
1997,1961,13,POPLATEK MESICNE,950830
1998,353,24,POPLATEK MESICNE,950830
1999,1640,13,POPLATEK MESICNE,950901
2000,6872,15,POPLATEK MESICNE,950902
2001,532,26,POPLATEK MESICNE,950902
2002,674,49,POPLATEK MESICNE,950902
2003,10365,22,POPLATEK MESICNE,950902
2004,430,54,POPLATEK MESICNE,950902
2005,429,63,POPLATEK MESICNE,950903
2006,3269,37,POPLATEK MESICNE,950903
2007,1810,50,POPLATEK MESICNE,950903
2008,665,8,POPLATEK MESICNE,950903
2009,3855,33,POPLATEK MESICNE,950904
2010,3866,60,POPLATEK MESICNE,950905
2011,3914,33,POPLATEK MESICNE,950905
2012,3807,53,POPLATEK MESICNE,950905
2013,3925,1,POPLATEK MESICNE,950905
2014,219,28,POPLATEK MESICNE,950906
2015,3552,62,POPLATEK MESICNE,950906
2016,7957,51,POPLATEK MESICNE,950907
2017,1149,18,POPLATEK MESICNE,950907
2018,1423,76,POPLATEK MESICNE,950908
2019,2853,54,POPLATEK MESICNE,950908
2020,803,19,POPLATEK MESICNE,950909
2021,2456,65,POPLATEK MESICNE,950909
2022,619,1,POPLATEK TYDNE,950909
2023,301,60,POPLATEK MESICNE,950910
2024,372,55,POPLATEK MESICNE,950910
2025,3492,33,POPLATEK MESICNE,950910
2026,6463,16,POPLATEK MESICNE,950911
2027,3628,70,POPLATEK MESICNE,950912
2028,2358,7,POPLATEK MESICNE,950913
2029,1613,1,POPLATEK MESICNE,950913
2030,2866,43,POPLATEK MESICNE,950913
2031,3010,46,POPLATEK MESICNE,950913
2032,3368,24,POPLATEK MESICNE,950914
2033,5125,1,POPLATEK MESICNE,950914
2034,994,72,POPLATEK MESICNE,950915
2035,1674,1,POPLATEK MESICNE,950915
2036,3234,1,POPLATEK MESICNE,950916
2037,1452,45,POPLATEK MESICNE,950916
2038,9377,1,POPLATEK MESICNE,950917
2039,3758,38,POPLATEK MESICNE,950919
2040,138,22,POPLATEK MESICNE,950919
2041,1376,64,POPLATEK MESICNE,950920
2042,3770,23,POPLATEK MESICNE,950920
2043,11271,5,POPLATEK MESICNE,950920
2044,2353,51,POPLATEK MESICNE,950921
2045,1335,54,POPLATEK MESICNE,950921
2046,2119,74,POPLATEK MESICNE,950921
2047,8,57,POPLATEK MESICNE,950921
2048,1704,70,POPLATEK MESICNE,950922
2049,1660,1,POPLATEK MESICNE,950922
2050,5429,71,POPLATEK MESICNE,950922
2051,3440,22,POPLATEK MESICNE,950922
2052,2148,1,POPLATEK MESICNE,950922
2053,676,39,POPLATEK MESICNE,950922
2054,2731,1,POPLATEK MESICNE,950926
2055,80,43,POPLATEK MESICNE,950927
2056,3417,48,POPLATEK MESICNE,950928
2057,169,4,POPLATEK MESICNE,950928
2058,4047,45,POPLATEK TYDNE,950929
2059,7487,4,POPLATEK MESICNE,951001
2060,992,22,POPLATEK MESICNE,951001
2061,331,65,POPLATEK MESICNE,951002
2062,2835,73,POPLATEK MESICNE,951003
2063,3677,1,POPLATEK MESICNE,951004
2064,2565,74,POPLATEK MESICNE,951004
2065,4190,62,POPLATEK MESICNE,951004
2066,3317,4,POPLATEK MESICNE,951004
2067,1690,16,POPLATEK MESICNE,951007
2068,1448,1,POPLATEK MESICNE,951007
2069,521,9,POPLATEK MESICNE,951008
2070,3132,56,POPLATEK MESICNE,951008
2071,3944,22,POPLATEK MESICNE,951008
2072,1427,17,POPLATEK MESICNE,951008
2073,1742,68,POPLATEK MESICNE,951008
2074,6400,31,POPLATEK PO OBRATU,951009
2075,3486,64,POPLATEK MESICNE,951009
2076,4473,45,POPLATEK MESICNE,951009
2077,2965,6,POPLATEK MESICNE,951010
2078,2301,22,POPLATEK MESICNE,951010
2079,2674,50,POPLATEK MESICNE,951010
2080,11,76,POPLATEK MESICNE,951010
2081,8533,47,POPLATEK MESICNE,951010
2082,1089,74,POPLATEK MESICNE,951010
2083,5063,43,POPLATEK MESICNE,951011
2084,1257,66,POPLATEK MESICNE,951011
2085,990,17,POPLATEK MESICNE,951011
2086,1581,39,POPLATEK MESICNE,951012
2087,2424,1,POPLATEK MESICNE,951013
2088,917,56,POPLATEK MESICNE,951013
2089,2255,52,POPLATEK MESICNE,951014
2090,11362,67,POPLATEK MESICNE,951014
2091,1796,18,POPLATEK MESICNE,951014
2092,2834,70,POPLATEK MESICNE,951014
2093,8114,59,POPLATEK MESICNE,951014
2094,260,24,POPLATEK MESICNE,951014
2095,1749,64,POPLATEK MESICNE,951014
2096,4650,4,POPLATEK MESICNE,951015
2097,336,62,POPLATEK MESICNE,951016
2098,308,61,POPLATEK MESICNE,951016
2099,319,47,POPLATEK TYDNE,951017
2100,762,76,POPLATEK MESICNE,951018
2101,1142,74,POPLATEK MESICNE,951019
2102,3200,17,POPLATEK PO OBRATU,951020
2103,3646,63,POPLATEK TYDNE,951020
2104,1206,70,POPLATEK MESICNE,951021
2105,501,13,POPLATEK MESICNE,951021
2106,2235,45,POPLATEK MESICNE,951022
2107,2487,42,POPLATEK MESICNE,951022
2108,10762,1,POPLATEK MESICNE,951023
2109,3131,21,POPLATEK MESICNE,951023
2110,10520,55,POPLATEK PO OBRATU,951024
2111,2515,64,POPLATEK MESICNE,951024
2112,2727,1,POPLATEK MESICNE,951025
2113,1756,38,POPLATEK MESICNE,951026
2114,2500,61,POPLATEK MESICNE,951026
2115,1426,40,POPLATEK MESICNE,951027
2116,602,43,POPLATEK MESICNE,951027
2117,3637,53,POPLATEK MESICNE,951028
2118,2481,1,POPLATEK MESICNE,951028
2119,3080,57,POPLATEK MESICNE,951029
2120,2621,55,POPLATEK MESICNE,951029
2121,1238,1,POPLATEK MESICNE,951029
2122,10710,19,POPLATEK MESICNE,951030
2123,2871,52,POPLATEK MESICNE,951030
2124,1403,17,POPLATEK MESICNE,951102
2125,1629,10,POPLATEK MESICNE,951102
2126,9353,59,POPLATEK MESICNE,951103
2127,820,74,POPLATEK MESICNE,951104
2128,3384,14,POPLATEK MESICNE,951105
2129,257,11,POPLATEK MESICNE,951105
2130,479,1,POPLATEK MESICNE,951105
2131,3764,69,POPLATEK MESICNE,951105
2132,155,58,POPLATEK MESICNE,951107
2133,3945,50,POPLATEK MESICNE,951107
2134,2157,77,POPLATEK MESICNE,951108
2135,2051,64,POPLATEK TYDNE,951108
2136,3061,76,POPLATEK MESICNE,951108
2137,3111,60,POPLATEK MESICNE,951108
2138,1691,48,POPLATEK MESICNE,951108
2139,1044,14,POPLATEK MESICNE,951109
2140,1945,56,POPLATEK MESICNE,951109
2141,9790,52,POPLATEK MESICNE,951109
2142,9928,60,POPLATEK MESICNE,951109
2143,2580,60,POPLATEK MESICNE,951109
2144,1599,57,POPLATEK MESICNE,951110
2145,11079,16,POPLATEK MESICNE,951110
2146,968,74,POPLATEK MESICNE,951111
2147,810,46,POPLATEK MESICNE,951111
2148,1760,53,POPLATEK MESICNE,951111
2149,2550,67,POPLATEK MESICNE,951111
2150,3572,65,POPLATEK MESICNE,951112
2151,1030,57,POPLATEK MESICNE,951112
2152,487,40,POPLATEK MESICNE,951114
2153,3767,1,POPLATEK MESICNE,951115
2154,348,25,POPLATEK MESICNE,951115
2155,1867,52,POPLATEK MESICNE,951115
2156,2516,6,POPLATEK MESICNE,951116
2157,3303,1,POPLATEK MESICNE,951117
2158,933,21,POPLATEK MESICNE,951118
2159,3229,64,POPLATEK MESICNE,951118
2160,1700,64,POPLATEK MESICNE,951118
2161,2836,42,POPLATEK MESICNE,951118
2162,338,49,POPLATEK MESICNE,951118
2163,3148,33,POPLATEK MESICNE,951119
2164,1357,56,POPLATEK MESICNE,951120
2165,3772,7,POPLATEK MESICNE,951120
2166,486,33,POPLATEK MESICNE,951121
2167,1395,1,POPLATEK MESICNE,951121
2168,1341,36,POPLATEK MESICNE,951121
2169,9017,70,POPLATEK MESICNE,951122
2170,10411,39,POPLATEK PO OBRATU,951123
2171,2783,43,POPLATEK MESICNE,951123
2172,2015,68,POPLATEK MESICNE,951125
2173,2341,33,POPLATEK MESICNE,951125
2174,565,39,POPLATEK MESICNE,951125
2175,337,17,POPLATEK MESICNE,951125
2176,3780,44,POPLATEK MESICNE,951125
2177,557,1,POPLATEK MESICNE,951126
2178,3490,48,POPLATEK MESICNE,951126
2179,3973,20,POPLATEK MESICNE,951127
2180,2043,46,POPLATEK MESICNE,951127
2181,2003,32,POPLATEK MESICNE,951127
2182,728,60,POPLATEK MESICNE,951128
2183,3970,24,POPLATEK MESICNE,951128
2184,8169,29,POPLATEK MESICNE,951128
2185,452,63,POPLATEK MESICNE,951129
2186,3783,40,POPLATEK MESICNE,951129
2187,3189,29,POPLATEK MESICNE,951129
2188,3689,8,POPLATEK MESICNE,951129
2189,2803,58,POPLATEK MESICNE,951201
2190,1901,15,POPLATEK MESICNE,951201
2191,3525,70,POPLATEK MESICNE,951201
2192,3320,1,POPLATEK MESICNE,951201
2193,2851,17,POPLATEK MESICNE,951202
2194,2309,18,POPLATEK MESICNE,951203
2195,2437,1,POPLATEK MESICNE,951204
2196,1825,3,POPLATEK MESICNE,951205
2197,253,46,POPLATEK MESICNE,951205
2198,474,61,POPLATEK MESICNE,951206
2199,633,57,POPLATEK MESICNE,951206
2200,2374,1,POPLATEK MESICNE,951207
2201,1104,39,POPLATEK MESICNE,951207
2202,2692,28,POPLATEK MESICNE,951208
2203,6927,74,POPLATEK TYDNE,951208
2204,924,11,POPLATEK MESICNE,951209
2205,3305,13,POPLATEK MESICNE,951209
2206,2237,26,POPLATEK MESICNE,951213
2207,1917,73,POPLATEK MESICNE,951213
2208,1685,28,POPLATEK MESICNE,951213
2209,791,49,POPLATEK MESICNE,951214
2210,3858,2,POPLATEK MESICNE,951214
2211,5001,53,POPLATEK MESICNE,951215
2212,1469,67,POPLATEK MESICNE,951215
2213,3476,3,POPLATEK MESICNE,951216
2214,8039,9,POPLATEK MESICNE,951217
2215,3205,1,POPLATEK MESICNE,951217
2216,5477,57,POPLATEK MESICNE,951217
2217,1212,70,POPLATEK MESICNE,951218
2218,2095,56,POPLATEK MESICNE,951219
2219,1137,60,POPLATEK MESICNE,951219
2220,2570,1,POPLATEK MESICNE,951219
2221,3092,46,POPLATEK MESICNE,951220
2222,5661,53,POPLATEK MESICNE,951220
2223,809,36,POPLATEK MESICNE,951220
2224,522,17,POPLATEK MESICNE,951220
2225,2630,64,POPLATEK MESICNE,951221
2226,957,70,POPLATEK MESICNE,951222
2227,1682,49,POPLATEK MESICNE,951222
2228,3587,64,POPLATEK MESICNE,951224
2229,4269,26,POPLATEK MESICNE,951224
2230,3338,25,POPLATEK MESICNE,951224
2231,3655,1,POPLATEK MESICNE,951224
2232,84,44,POPLATEK PO OBRATU,951225
2233,4439,30,POPLATEK MESICNE,951225
2234,4462,73,POPLATEK TYDNE,951227
2235,3814,74,POPLATEK MESICNE,951227
2236,2780,63,POPLATEK MESICNE,951229
2237,3273,74,POPLATEK MESICNE,951229
2238,3559,18,POPLATEK MESICNE,951230
2239,3968,36,POPLATEK MESICNE,960101
2240,2159,1,POPLATEK MESICNE,960101
2241,849,1,POPLATEK MESICNE,960101
2242,2288,69,POPLATEK MESICNE,960101
2243,3051,9,POPLATEK MESICNE,960101
2244,946,21,POPLATEK MESICNE,960101
2245,2075,33,POPLATEK MESICNE,960101
2246,8931,63,POPLATEK TYDNE,960101
2247,9225,11,POPLATEK MESICNE,960101
2248,3278,4,POPLATEK MESICNE,960102
2249,2811,4,POPLATEK MESICNE,960102
2250,1670,12,POPLATEK MESICNE,960102
2251,275,29,POPLATEK MESICNE,960102
2252,1455,66,POPLATEK MESICNE,960103
2253,1311,60,POPLATEK MESICNE,960103
2254,6678,54,POPLATEK MESICNE,960103
2255,145,31,POPLATEK MESICNE,960103
2256,312,41,POPLATEK MESICNE,960103
2257,2233,43,POPLATEK MESICNE,960103
2258,3530,34,POPLATEK MESICNE,960103
2259,7828,36,POPLATEK MESICNE,960105
2260,9024,1,POPLATEK MESICNE,960105
2261,1711,63,POPLATEK MESICNE,960105
2262,2223,44,POPLATEK MESICNE,960105
2263,646,51,POPLATEK MESICNE,960106
2264,2548,57,POPLATEK MESICNE,960106
2265,2567,17,POPLATEK MESICNE,960107
2266,2153,31,POPLATEK TYDNE,960107
2267,1243,1,POPLATEK MESICNE,960107
2268,3238,47,POPLATEK MESICNE,960107
2269,954,74,POPLATEK MESICNE,960108
2270,9633,70,POPLATEK MESICNE,960108
2271,2716,66,POPLATEK MESICNE,960108
2272,1580,69,POPLATEK MESICNE,960108
2273,1483,10,POPLATEK MESICNE,960109
2274,1263,30,POPLATEK TYDNE,960109
2275,3966,42,POPLATEK MESICNE,960109
2276,3937,76,POPLATEK MESICNE,960110
2277,1591,65,POPLATEK MESICNE,960110
2278,658,4,POPLATEK MESICNE,960110
2279,3638,52,POPLATEK PO OBRATU,960110
2280,2605,21,POPLATEK MESICNE,960110
2281,3661,50,POPLATEK MESICNE,960111
2282,2686,26,POPLATEK MESICNE,960111
2283,2944,22,POPLATEK MESICNE,960111
2284,4994,1,POPLATEK TYDNE,960111
2285,3949,54,POPLATEK MESICNE,960111
2286,332,36,POPLATEK MESICNE,960112
2287,69,64,POPLATEK MESICNE,960112
2288,3673,30,POPLATEK MESICNE,960112
2289,5267,4,POPLATEK MESICNE,960112
2290,3170,1,POPLATEK MESICNE,960112
2291,1632,18,POPLATEK TYDNE,960113
2292,2143,1,POPLATEK MESICNE,960113
2293,1227,69,POPLATEK MESICNE,960113
2294,204,67,POPLATEK MESICNE,960113
2295,1093,54,POPLATEK MESICNE,960114
2296,1486,63,POPLATEK MESICNE,960115
2297,4253,43,POPLATEK MESICNE,960116
2298,1196,29,POPLATEK MESICNE,960116
2299,3442,4,POPLATEK MESICNE,960116
2300,9051,5,POPLATEK TYDNE,960117
2301,3373,27,POPLATEK MESICNE,960118
2302,1036,11,POPLATEK MESICNE,960118
2303,3727,66,POPLATEK MESICNE,960119
2304,2844,43,POPLATEK MESICNE,960119
2305,10297,14,POPLATEK MESICNE,960119
2306,3755,64,POPLATEK MESICNE,960120
2307,1298,7,POPLATEK MESICNE,960120
2308,1139,34,POPLATEK PO OBRATU,960120
2309,660,68,POPLATEK MESICNE,960120
2310,335,74,POPLATEK MESICNE,960120
2311,412,74,POPLATEK MESICNE,960121
2312,2863,14,POPLATEK MESICNE,960121
2313,2274,66,POPLATEK MESICNE,960121
2314,2522,36,POPLATEK MESICNE,960121
2315,4981,54,POPLATEK MESICNE,960122
2316,771,22,POPLATEK MESICNE,960122
2317,3832,45,POPLATEK MESICNE,960122
2318,1508,69,POPLATEK MESICNE,960122
2319,3784,25,POPLATEK MESICNE,960122
2320,9645,38,POPLATEK MESICNE,960123
2321,3947,76,POPLATEK MESICNE,960123
2322,2416,5,POPLATEK MESICNE,960123
2323,2243,25,POPLATEK MESICNE,960124
2324,3993,54,POPLATEK MESICNE,960124
2325,2225,15,POPLATEK MESICNE,960124
2326,1759,39,POPLATEK MESICNE,960125
2327,2207,35,POPLATEK MESICNE,960125
2328,3803,61,POPLATEK MESICNE,960126
2329,2754,57,POPLATEK TYDNE,960126
2330,3009,1,POPLATEK MESICNE,960126
2331,314,15,POPLATEK PO OBRATU,960126
2332,554,26,POPLATEK MESICNE,960126
2333,2217,73,POPLATEK MESICNE,960127
2334,262,75,POPLATEK MESICNE,960127
2335,2214,45,POPLATEK MESICNE,960127
2336,976,77,POPLATEK MESICNE,960127
2337,1439,11,POPLATEK MESICNE,960127
2338,417,73,POPLATEK MESICNE,960127
2339,3084,59,POPLATEK TYDNE,960128
2340,4204,21,POPLATEK MESICNE,960129
2341,9504,9,POPLATEK MESICNE,960129
2342,414,1,POPLATEK MESICNE,960129
2343,4424,48,POPLATEK MESICNE,960129
2344,3389,13,POPLATEK MESICNE,960130
2345,2106,1,POPLATEK MESICNE,960201
2346,355,62,POPLATEK TYDNE,960201
2347,2702,74,POPLATEK MESICNE,960201
2348,11054,59,POPLATEK TYDNE,960201
2349,10558,40,POPLATEK MESICNE,960201
2350,1859,50,POPLATEK MESICNE,960202
2351,2109,34,POPLATEK MESICNE,960202
2352,6512,34,POPLATEK TYDNE,960203
2353,1963,42,POPLATEK MESICNE,960203
2354,1977,41,POPLATEK MESICNE,960203
2355,5181,75,POPLATEK MESICNE,960203
2356,1791,1,POPLATEK MESICNE,960203
2357,2635,27,POPLATEK MESICNE,960204
2358,1623,1,POPLATEK MESICNE,960204
2359,4293,64,POPLATEK PO OBRATU,960204
2360,4851,52,POPLATEK MESICNE,960204
2361,2774,42,POPLATEK MESICNE,960205
2362,2469,11,POPLATEK MESICNE,960205
2363,3931,28,POPLATEK MESICNE,960205
2364,2348,65,POPLATEK MESICNE,960205
2365,218,68,POPLATEK MESICNE,960206
2366,804,64,POPLATEK MESICNE,960206
2367,923,13,POPLATEK MESICNE,960207
2368,1744,76,POPLATEK MESICNE,960207
2369,2890,69,POPLATEK MESICNE,960207
2370,1233,31,POPLATEK MESICNE,960208
2371,2719,10,POPLATEK MESICNE,960208
2372,516,6,POPLATEK MESICNE,960208
2373,2551,5,POPLATEK MESICNE,960208
2374,2499,2,POPLATEK MESICNE,960208
2375,2893,39,POPLATEK MESICNE,960208
2376,1922,60,POPLATEK MESICNE,960209
2377,264,15,POPLATEK MESICNE,960209
2378,3890,50,POPLATEK MESICNE,960210
2379,6686,61,POPLATEK MESICNE,960210
2380,3519,52,POPLATEK MESICNE,960210
2381,3597,1,POPLATEK PO OBRATU,960211
2382,1611,69,POPLATEK MESICNE,960211
2383,2230,7,POPLATEK MESICNE,960211
2384,3933,61,POPLATEK MESICNE,960211
2385,2212,33,POPLATEK MESICNE,960212
2386,1964,25,POPLATEK MESICNE,960212
2387,4999,1,POPLATEK MESICNE,960212
2388,8680,17,POPLATEK MESICNE,960212
2389,1612,66,POPLATEK MESICNE,960212
2390,2390,1,POPLATEK MESICNE,960212
2391,2600,1,POPLATEK MESICNE,960213
2392,1737,77,POPLATEK MESICNE,960213
2393,2993,1,POPLATEK TYDNE,960213
2394,2753,26,POPLATEK MESICNE,960213
2395,2409,76,POPLATEK MESICNE,960213
2396,949,58,POPLATEK MESICNE,960213
2397,3468,32,POPLATEK MESICNE,960214
2398,3979,37,POPLATEK MESICNE,960214
2399,296,49,POPLATEK MESICNE,960214
2400,1836,42,POPLATEK MESICNE,960215
2401,1111,5,POPLATEK MESICNE,960216
2402,3680,27,POPLATEK MESICNE,960216
2403,1916,72,POPLATEK MESICNE,960216
2404,2473,14,POPLATEK MESICNE,960216
2405,390,44,POPLATEK MESICNE,960216
2406,3439,16,POPLATEK MESICNE,960216
2407,7594,16,POPLATEK MESICNE,960216
2408,3578,1,POPLATEK MESICNE,960217
2409,2226,2,POPLATEK MESICNE,960217
2410,466,71,POPLATEK MESICNE,960218
2411,3335,35,POPLATEK MESICNE,960218
2412,620,26,POPLATEK MESICNE,960218
2413,2074,12,POPLATEK MESICNE,960218
2414,1380,53,POPLATEK MESICNE,960219
2415,2304,49,POPLATEK MESICNE,960219
2416,3754,37,POPLATEK TYDNE,960219
2417,1102,70,POPLATEK MESICNE,960219
2418,55,20,POPLATEK MESICNE,960219
2419,2403,25,POPLATEK MESICNE,960220
2420,1732,51,POPLATEK MESICNE,960220
2421,3721,22,POPLATEK MESICNE,960221
2422,184,77,POPLATEK MESICNE,960221
2423,691,24,POPLATEK MESICNE,960221
2424,10233,27,POPLATEK MESICNE,960221
2425,3358,44,POPLATEK MESICNE,960221
2426,4,12,POPLATEK MESICNE,960221
2427,3151,6,POPLATEK MESICNE,960221
2428,2017,54,POPLATEK MESICNE,960221
2429,2804,53,POPLATEK MESICNE,960222
2430,1310,1,POPLATEK MESICNE,960222
2431,3016,26,POPLATEK MESICNE,960223
2432,827,36,POPLATEK MESICNE,960223
2433,959,1,POPLATEK MESICNE,960223
2434,1585,42,POPLATEK MESICNE,960223
2435,590,50,POPLATEK MESICNE,960224
2436,3924,70,POPLATEK MESICNE,960224
2437,2772,11,POPLATEK MESICNE,960224
2438,1962,77,POPLATEK MESICNE,960224
2439,10478,70,POPLATEK TYDNE,960224
2440,5692,66,POPLATEK MESICNE,960225
2441,1265,49,POPLATEK MESICNE,960225
2442,167,29,POPLATEK TYDNE,960226
2443,2187,9,POPLATEK TYDNE,960226
2444,3079,18,POPLATEK MESICNE,960226
2445,3286,8,POPLATEK MESICNE,960226
2446,230,1,POPLATEK MESICNE,960226
2447,3193,74,POPLATEK MESICNE,960227
2448,5593,15,POPLATEK MESICNE,960227
2449,4088,45,POPLATEK MESICNE,960301
2450,3409,23,POPLATEK MESICNE,960301
2451,1216,77,POPLATEK MESICNE,960301
2452,2491,76,POPLATEK MESICNE,960301
2453,2498,40,POPLATEK MESICNE,960301
2454,3366,68,POPLATEK MESICNE,960302
2455,936,7,POPLATEK MESICNE,960302
2456,856,2,POPLATEK MESICNE,960303
2457,718,1,POPLATEK MESICNE,960303
2458,3698,1,POPLATEK MESICNE,960303
2459,3462,51,POPLATEK MESICNE,960304
2460,3881,21,POPLATEK MESICNE,960304
2461,3709,74,POPLATEK MESICNE,960305
2462,1349,75,POPLATEK MESICNE,960305
2463,1886,32,POPLATEK MESICNE,960305
2464,1897,61,POPLATEK PO OBRATU,960305
2465,1564,48,POPLATEK MESICNE,960305
2466,2062,70,POPLATEK MESICNE,960306
2467,141,38,POPLATEK MESICNE,960306
2468,1763,73,POPLATEK MESICNE,960306
2469,2611,1,POPLATEK MESICNE,960306
2470,825,19,POPLATEK MESICNE,960306
2471,3943,71,POPLATEK MESICNE,960306
2472,9422,70,POPLATEK MESICNE,960306
2473,1606,23,POPLATEK MESICNE,960307
2474,3263,44,POPLATEK MESICNE,960307
2475,2289,1,POPLATEK MESICNE,960307
2476,3121,46,POPLATEK MESICNE,960308
2477,3088,18,POPLATEK MESICNE,960308
2478,3952,26,POPLATEK MESICNE,960308
2479,3974,55,POPLATEK MESICNE,960308
2480,3502,74,POPLATEK MESICNE,960308
2481,3351,70,POPLATEK MESICNE,960308
2482,2105,70,POPLATEK MESICNE,960309
2483,3144,67,POPLATEK MESICNE,960309
2484,846,72,POPLATEK MESICNE,960309
2485,357,20,POPLATEK MESICNE,960310
2486,103,44,POPLATEK MESICNE,960310
2487,3118,48,POPLATEK MESICNE,960310
2488,4361,69,POPLATEK MESICNE,960311
2489,1722,32,POPLATEK MESICNE,960311
2490,4273,15,POPLATEK MESICNE,960311
